YOL137W	-0.08	0.1	-0.64	-0.94	-0.23	-0.02	0.24	0.52	0.68	0.17	-0.02	0	0.03	0.08	0.09		
YPL186C	1.95	0.93	0.04	-0.44	-0.12	0.21	0.32	0.58	-0.02	-1.5	-0.98	-0.56	-0.78	-0.7	-0.38	0.92	0.53
YCL038C	-0.22	-0.47	-0.67	-0.2	-0.32	0.07	0.49	0.69	0.74	0.66	0.11	-0.11	-0.08	-0.98		-0.01	0.31
YML033W	-0.98	-0.65	-1.31	-0.67	0.16	0.18	0.46	1.03	0.5	0.22	-0.37	-0.46	-0.1	0.35		0.9	0.75
YML034W	-1.13	-0.95	-2.36	-0.41	0.09	0.58	0.9	1.35	0.78	-0.19	-0.53	-0.31	0.32	0.45	0.48	0.58	0.37
YKR021W	0.05	-0.18	-0.13	-0.42	-0.72	0.36	0.94	1.09	0.78	-0.16	-1.5	-0.26	-0.09	-0.03	0.28		
YPR157W	0.73	-1.67	-0.56	-0.06	0.02	0.37	1.06	1.21	0.39	-0.13	-0.42	-2.11	-0.83	-0.19	0.7	0.79	0.69
YJL051W	-0.21	-0.63	-1	-0.55	-0.14	0.66	0.83	0.92	0.7	0.53	-0.49	-0.8	-0.51	0.15		0.54	0.02
YOL014W	0.53	-0.22	-1.78	-0.48	-0.26	0	1.03	0.97	0.55	0.04	-0.12	-0.98	-0.14	0.05	0.8		
YOR315W	-1.55	-1.41	-1.02	-1.05	-0.42	0.48	1.04	1.18	0.62	-0.27	-0.44	-0.35	0.14	0.42		1.57	1.05
YGR230W	0.11	0.03	-0.24	-0.45	-0.37	-0.04	0.64	1.17	1.15	0.47	-0.32	-0.6	-1.06	-0.4	-0.08		
YLR190W	-0.79	-1.29	-0.63	-0.91	-0.1	0.22	1.13	1.2	0.74	0.17	-0.15	-0.56	-0.32	-0.11		0.65	0.74
YMR032W	-1.99	-1.73	-1.12	-1.18	-1.02	0.4	1.36	1.98	1.15	0.63	0.06	-0.64	-0.78	0.22	1.02	0.88	0.77
YOL070C	-0.64	-0.76	-0.55	-0.68	-0.66	-0.09	0.26	0.41	0.51	0.63	0.18	0.09	-0.23	0.04		0.98	0.52
YLR297W	-0.01	-0.82	-0.65	-0.43	-0.28	-0.48	0.23	0.58	0.31	0.58	0.15	-0.24	-0.52		0.37	0.57	0.65
YHL028W	-3.12	-4.12	-3.54	-1.54	-0.37	1.48	2.45	2.77	1.81	-1.8	-0.26	-0.73	0.34	0.71	1.48	2.06	2.36
YHR151C	-0.79	-0.56	-0.79	-0.23	-0.53	-0.14	0.61	0.95	0.96	0.26	0.38	-0.11	-0.31	-0.41	0.49	0.08	0.15
YNL058C	-1.16	-1.39	-0.96	-0.91	-0.71	-0.1	0.54	0.61	0.63	0.94	0.25	0.37	-0.33	0.1		1.27	0.87
